"Time","flow"
2024-05-26 02:14:47,4.52
2024-05-26 01:59:47,1.00
2024-05-26 01:44:47,1.20
2024-05-26 01:29:47,0.92
2024-05-26 01:14:47,0.88
2024-05-26 00:59:47,1.36
2024-05-26 00:44:47,1.16
2024-05-26 00:29:47,1.60
2024-05-26 00:14:47,2.44
2024-05-25 23:59:47,3.12
2024-05-25 23:44:47,3.36
2024-05-25 23:29:50,3.48
2024-05-26 07:15:37,2.88
2024-05-26 07:00:37,3.24
2024-05-26 06:45:37,2.92
2024-05-26 06:30:37,2.92
2024-05-26 06:15:37,2.08
2024-05-26 06:00:37,0.72
2024-05-26 05:45:37,0.76
2024-05-26 05:30:37,0.64
2024-05-26 05:15:37,0.92
2024-05-26 05:00:37,0.80
2024-05-26 04:45:37,0.88
2024-05-26 04:30:37,0.68
2024-05-26 04:15:37,0.72
2024-05-26 04:00:37,0.68
2024-05-26 03:45:37,0.84
2024-05-26 03:30:40,0.68
2024-05-26 11:16:17,6.16
2024-05-26 11:01:17,4.92
2024-05-26 10:46:17,5.96
2024-05-26 10:31:17,6.28
2024-05-26 10:16:17,5.52
2024-05-26 10:01:17,5.68
2024-05-26 09:46:17,5.84
2024-05-26 09:31:17,6.20
2024-05-26 09:16:17,4.44
2024-05-26 09:01:17,3.56
2024-05-26 08:46:17,4.20
2024-05-26 08:31:17,3.64
2024-05-26 08:16:17,3.48
2024-05-26 08:01:17,3.28
2024-05-26 07:46:17,3.68
2024-05-26 07:31:25,3.04
2024-08-30 01:44:07,0.80
2024-08-30 01:29:07,0.64
2024-08-30 01:14:07,0.88
2024-08-30 00:59:07,1.20
2024-08-30 00:44:07,1.56
2024-08-30 00:29:07,1.12
2024-08-30 00:14:07,2.76
2024-08-29 23:59:07,3.20
2024-08-29 23:44:07,3.36
2024-05-26 15:16:57,3.92
2024-05-26 15:01:57,4.48
2024-05-26 14:46:57,6.36
2024-05-26 14:31:57,6.20
2024-05-26 14:16:57,5.68
2024-05-26 14:01:57,5.88
2024-05-26 13:46:57,6.36
2024-05-26 13:31:57,4.72
2024-05-26 13:16:57,7.80
2024-05-26 13:01:57,6.84
2024-05-26 12:46:57,5.96
2024-05-26 12:31:57,6.04
2024-05-26 12:16:57,5.92
2024-05-26 12:01:57,5.36
2024-05-26 11:46:57,7.04
2024-05-26 11:32:05,8.56
2024-08-29 23:29:07,3.92
2024-08-29 23:14:07,4.16
2024-08-29 22:59:07,4.16
2024-08-29 22:44:07,4.68
2024-08-29 22:29:07,4.48
2024-08-29 22:14:07,3.68
2024-08-29 21:59:16,3.88
2024-05-26 19:17:37,6.72
2024-05-26 19:02:37,7.64
2024-05-26 18:47:37,4.68
2024-05-26 18:32:37,5.20
2024-05-26 18:17:37,5.68
2024-05-26 18:02:37,5.12
2024-05-26 17:47:37,4.52
2024-05-26 17:32:37,4.52
2024-05-26 17:17:37,5.48
2024-05-26 17:02:37,5.12
2024-05-26 16:47:37,4.24
2024-05-26 16:32:37,4.24
2024-05-26 16:17:37,5.12
2024-05-26 16:02:37,4.24
2024-05-26 15:47:37,4.24
2024-05-26 15:32:40,4.84
2024-05-26 23:18:17,4.72
2024-05-26 23:03:17,4.92
2024-05-26 22:48:17,4.60
2024-05-26 22:33:17,5.44
2024-05-26 22:18:17,4.88
2024-05-26 22:03:17,4.92
2024-05-26 21:48:17,5.32
2024-05-26 21:33:17,5.04
2024-05-26 21:18:17,4.92
2024-05-26 21:03:17,6.44
2024-05-26 20:48:17,6.16
2024-05-26 20:33:17,7.36
2024-05-26 20:18:17,5.32
2024-05-26 20:03:17,6.12
2024-05-26 19:48:17,5.88
2024-05-26 19:33:26,4.84
2024-05-27 03:18:57,3.32
2024-05-27 03:03:57,1.36
2024-05-27 02:48:57,4.60
2024-05-27 02:33:57,5.52
2024-05-27 02:18:57,5.20
2024-05-27 02:03:57,2.48
2024-05-27 01:48:57,1.44
2024-05-27 01:33:57,1.56
2024-05-27 01:18:57,1.52
2024-05-27 01:03:57,1.84
2024-05-27 00:48:57,2.72
2024-05-27 00:33:57,3.20
2024-05-27 00:18:57,3.84
2024-05-27 00:03:57,4.76
2024-05-26 23:48:57,4.12
2024-05-26 23:34:05,4.92
2024-05-27 07:19:37,7.96
2024-05-27 07:04:37,5.08
2024-05-27 06:49:37,5.12
2024-05-27 06:34:37,3.92
2024-05-27 06:19:37,3.36
2024-05-27 06:04:37,1.84
2024-05-27 05:49:37,1.72
2024-05-27 05:34:37,1.64
2024-05-27 05:19:37,1.52
2024-05-27 05:04:37,1.60
2024-05-27 04:49:37,1.36
2024-05-27 04:34:37,1.36
2024-05-27 04:19:37,2.48
2024-05-27 04:04:37,1.36
2024-05-27 03:49:37,1.64
2024-05-27 03:34:45,1.92
2024-05-27 11:20:17,6.56
2024-05-27 11:05:17,6.76
2024-05-27 10:50:17,10.20
2024-05-27 10:35:17,7.32
2024-05-27 10:20:17,8.44
2024-05-27 10:05:17,5.76
2024-05-27 09:50:17,5.52
2024-05-27 09:35:17,5.00
2024-05-27 09:20:17,7.56
2024-05-27 09:05:17,7.92
2024-05-27 08:50:17,5.96
2024-05-27 08:35:17,7.00
2024-05-27 08:20:17,7.36
2024-05-27 08:05:17,6.16
2024-05-27 07:50:17,6.20
2024-05-27 07:35:26,6.20
2024-05-27 15:20:57,5.12
2024-05-27 15:05:57,4.88
2024-05-27 14:50:57,5.44
2024-05-27 14:35:57,5.40
2024-05-27 14:20:57,5.40
2024-05-27 14:05:57,6.20
2024-05-27 13:50:57,6.84
2024-05-27 13:35:57,5.76
2024-05-27 13:20:57,5.52
2024-05-27 13:05:57,5.48
2024-05-27 12:50:57,8.44
2024-05-27 12:35:57,9.04
2024-05-27 12:20:57,7.36
2024-05-27 12:05:57,6.72
2024-05-27 11:50:57,7.60
2024-05-27 11:36:06,6.56
2024-05-27 23:22:17,3.64
2024-05-27 23:07:17,4.24
2024-05-27 22:52:17,5.52
2024-05-27 22:37:17,5.72
2024-05-27 22:22:17,4.36
2024-05-27 22:07:17,6.04
2024-05-27 21:52:17,4.96
2024-05-27 21:37:17,4.88
2024-05-27 21:22:17,4.68
2024-05-27 21:07:17,5.72
2024-05-27 20:52:17,5.36
2024-05-27 20:37:17,7.40
2024-05-27 20:22:17,7.16
2024-05-27 20:07:17,6.00
2024-05-27 19:52:17,6.12
2024-05-27 19:37:26,5.52
2024-05-27 19:21:37,6.00
2024-05-27 19:06:37,4.72
2024-05-27 18:51:37,7.24
2024-05-27 18:36:37,5.36
2024-05-27 18:21:37,5.12
2024-05-27 18:06:37,5.52
2024-05-27 17:51:37,5.20
2024-05-27 17:36:37,5.64
2024-05-27 17:21:37,5.64
2024-05-27 17:06:37,6.36
2024-05-27 16:51:37,6.76
2024-05-27 16:36:37,6.84
2024-05-27 16:21:37,6.96
2024-05-27 16:06:37,5.28
2024-05-27 15:51:37,5.56
2024-05-27 15:36:41,7.24
2024-05-28 03:22:57,0.68
2024-05-28 03:07:57,0.64
2024-05-28 02:52:57,2.76
2024-05-28 02:37:57,5.60
2024-05-28 02:22:57,4.60
2024-05-28 02:07:57,2.88
2024-05-28 01:52:57,0.76
2024-05-28 01:37:57,1.48
2024-05-28 01:22:57,1.96
2024-05-28 01:07:57,2.12
2024-05-28 00:52:57,2.16
2024-05-28 00:37:57,1.92
2024-05-28 00:22:57,1.40
2024-05-28 00:07:57,3.88
2024-05-27 23:52:57,3.56
2024-05-27 23:38:06,4.44
2024-05-28 07:23:47,4.76
2024-05-28 07:08:47,4.40
2024-05-28 06:53:47,5.20
2024-05-28 06:38:47,8.12
2024-05-28 06:23:47,3.56
2024-05-28 06:08:47,1.16
2024-05-28 05:53:47,1.08
2024-05-28 05:38:47,0.84
2024-05-28 05:23:47,0.76
2024-05-28 05:08:47,0.92
2024-05-28 04:53:47,0.72
2024-05-28 04:38:47,0.88
2024-05-28 04:23:47,0.64
2024-05-28 04:08:47,2.60
2024-05-28 03:53:47,0.68
2024-05-28 03:38:50,0.76
2024-05-28 11:24:16,7.00
2024-05-28 11:09:16,9.92
2024-05-28 10:54:16,6.40
2024-05-28 10:39:16,5.36
2024-05-28 10:24:16,7.32
2024-05-28 10:09:16,6.60
2024-05-28 09:54:16,7.96
2024-05-28 09:39:16,6.44
2024-05-28 09:24:16,5.44
2024-05-28 09:09:16,5.88
2024-05-28 08:54:16,5.76
2024-05-28 08:39:16,5.60
2024-05-28 08:24:16,5.92
2024-05-28 08:09:16,6.64
2024-05-28 07:54:16,4.68
2024-05-28 07:39:24,4.84
2024-05-28 15:24:57,5.52
2024-05-28 15:09:57,4.72
2024-05-28 14:54:57,4.56
2024-05-28 14:39:57,5.12
2024-05-28 14:24:57,5.20
2024-05-28 14:09:57,6.00
2024-05-28 13:54:57,6.00
2024-05-28 13:39:57,5.56
2024-05-28 13:24:57,5.60
2024-05-28 13:09:57,5.08
2024-05-28 12:54:57,7.28
2024-05-28 12:39:57,8.60
2024-05-28 12:24:57,8.60
2024-05-28 12:09:57,7.68
2024-05-28 11:54:57,6.24
2024-05-28 11:40:05,7.88
2024-05-28 19:25:46,7.60
2024-05-28 19:10:46,8.52
2024-05-28 18:55:46,6.16
2024-05-28 18:40:46,7.84
2024-05-28 18:25:46,7.08
2024-05-28 18:10:46,6.04
2024-05-28 17:55:46,7.16
2024-05-28 17:40:46,6.64
2024-05-28 17:25:46,7.00
2024-05-28 17:10:46,5.24
2024-05-28 16:55:46,5.40
2024-05-28 16:40:46,4.84
2024-05-28 16:25:46,4.84
2024-05-28 16:10:46,4.84
2024-05-28 15:55:46,5.04
2024-05-28 15:40:47,5.72
2024-05-28 23:26:17,5.76
2024-05-28 23:11:17,5.56
2024-05-28 22:56:17,7.48
2024-05-28 22:41:17,5.80
2024-05-28 22:26:17,4.60
2024-05-28 22:11:17,4.84
2024-05-28 21:56:17,5.36
2024-05-28 21:41:17,4.80
2024-05-28 21:26:17,6.24
2024-05-28 21:11:17,6.48
2024-05-28 20:56:17,6.24
2024-05-28 20:41:17,8.60
2024-05-28 20:26:17,7.84
2024-05-28 20:11:17,7.60
2024-05-28 19:56:17,6.88
2024-05-28 19:41:25,7.28
2024-05-29 03:26:57,0.64
2024-05-29 03:11:57,0.76
2024-05-29 02:56:57,1.60
2024-05-29 02:41:57,4.96
2024-05-29 02:26:57,4.60
2024-05-29 02:11:57,3.96
2024-05-29 01:56:57,0.84
2024-05-29 01:41:57,0.84
2024-05-29 01:26:57,0.84
2024-05-29 01:11:57,0.84
2024-05-29 00:56:57,1.28
2024-05-29 00:41:57,1.96
2024-05-29 00:26:57,2.04
2024-05-29 00:11:57,4.88
2024-05-28 23:56:57,5.04
2024-05-28 23:42:05,4.96
2024-05-29 07:27:37,5.04
2024-05-29 07:12:37,4.76
2024-05-29 06:57:37,4.08
2024-05-29 06:42:37,3.72
2024-05-29 06:27:37,3.48
2024-05-29 06:12:37,1.88
2024-05-29 05:57:37,1.32
2024-05-29 05:42:37,0.92
2024-05-29 05:27:37,0.88
2024-05-29 05:12:37,0.84
2024-05-29 04:57:37,0.80
2024-05-29 04:42:37,1.00
2024-05-29 04:27:37,0.84
2024-05-29 04:12:37,3.08
2024-05-29 03:57:37,3.16
2024-05-29 03:42:45,1.00
2024-05-29 11:28:17,6.56
2024-05-29 11:13:17,5.48
2024-05-29 10:58:17,5.16
2024-05-29 10:43:17,5.00
2024-05-29 10:28:17,6.20
2024-05-29 10:13:17,6.36
2024-05-29 09:58:17,9.96
2024-05-29 09:43:17,7.28
2024-05-29 09:28:17,5.40
2024-05-29 09:13:17,4.92
2024-05-29 08:58:17,5.84
2024-05-29 08:43:17,5.52
2024-05-29 08:28:17,7.40
2024-05-29 08:13:17,5.60
2024-05-29 07:58:17,5.36
2024-05-29 07:43:25,5.36
2024-05-29 15:29:06,4.32
2024-05-29 15:14:06,5.68
2024-05-29 14:59:06,4.68
2024-05-29 14:44:06,4.44
2024-05-29 14:29:06,6.08
2024-05-29 14:14:06,6.28
2024-05-29 13:59:06,5.20
2024-05-29 13:44:06,5.36
2024-05-29 13:29:06,5.96
2024-05-29 13:14:06,5.60
2024-05-29 12:59:06,6.52
2024-05-29 12:44:06,7.16
2024-05-29 12:29:06,7.92
2024-05-29 12:14:06,5.24
2024-05-29 11:59:06,5.60
2024-05-29 11:44:15,7.64
2024-05-29 19:29:47,9.12
2024-05-29 19:14:47,7.96
2024-05-29 18:59:47,8.08
2024-05-29 18:44:47,7.32
2024-05-29 18:29:47,5.20
2024-05-29 18:14:47,5.28
2024-05-29 17:59:47,5.88
2024-05-29 17:44:47,6.00
2024-05-29 17:29:47,5.68
2024-05-29 17:14:47,5.00
2024-05-29 16:59:47,4.56
2024-05-29 16:44:47,4.36
2024-05-29 16:29:47,3.60
2024-05-29 16:14:47,3.92
2024-05-29 15:59:47,4.24
2024-05-29 15:44:55,4.40
2024-05-29 23:30:27,4.40
2024-05-29 23:15:27,4.44
2024-05-29 23:00:27,6.16
2024-05-29 22:45:27,5.56
2024-05-29 22:30:27,5.96
2024-05-29 22:15:27,6.84
2024-05-29 22:00:27,5.56
2024-05-29 21:45:27,5.72
2024-05-29 21:30:27,5.96
2024-05-29 21:15:27,4.92
2024-05-29 21:00:27,6.40
2024-05-29 20:45:27,7.56
2024-05-29 20:30:27,6.56
2024-05-29 20:15:27,8.40
2024-05-29 20:00:27,9.48
2024-05-29 19:45:35,11.00
2024-05-30 04:16:57,1.76
2024-05-30 04:01:57,1.84
2024-05-30 03:46:58,2.00
2024-05-30 03:31:04,1.68
2024-05-30 03:16:04,1.72
2024-05-30 03:01:04,1.96
2024-05-30 02:46:04,5.44
2024-05-30 02:31:04,5.40
2024-05-30 02:16:04,5.32
2024-05-30 02:01:04,2.08
2024-05-30 01:46:04,1.80
2024-05-30 01:31:04,1.88
2024-05-30 01:16:04,1.96
2024-05-30 01:01:04,1.96
2024-05-30 00:46:04,2.56
2024-05-30 00:31:04,2.44
2024-05-30 00:16:04,4.52
2024-05-30 00:01:04,3.96
2024-05-29 23:46:12,4.84
2024-05-30 07:31:57,5.32
2024-05-30 07:16:57,5.40
2024-05-30 07:01:57,4.44
2024-05-30 06:46:57,4.32
2024-05-30 06:31:57,4.24
2024-05-30 06:16:57,3.52
2024-05-30 06:01:57,2.12
2024-05-30 05:46:57,2.08
2024-05-30 05:31:57,1.92
2024-05-30 05:16:57,1.92
2024-05-30 05:01:57,1.88
2024-05-30 04:46:57,1.92
2024-05-30 04:31:57,1.80
2024-05-30 11:32:36,9.08
2024-05-30 11:17:36,10.08
2024-05-30 11:02:36,8.84
2024-05-30 10:47:36,6.80
2024-05-30 10:32:36,7.92
2024-05-30 10:17:36,7.48
2024-05-30 10:02:36,6.96
2024-05-30 09:47:36,8.40
2024-05-30 09:32:36,7.64
2024-05-30 09:17:36,6.64
2024-05-30 09:02:36,7.00
2024-05-30 08:47:36,6.72
2024-05-30 08:32:36,6.16
2024-05-30 08:17:36,5.96
2024-05-30 08:02:36,4.80
2024-05-30 07:47:45,5.00
2024-05-30 15:33:16,4.64
2024-05-30 15:18:16,5.32
2024-05-30 15:03:16,3.88
2024-05-30 14:48:16,4.84
2024-05-30 14:33:16,5.00
2024-05-30 14:18:16,4.04
2024-05-30 14:03:16,8.08
2024-05-30 13:48:16,5.76
2024-05-30 13:33:16,5.28
2024-05-30 13:18:16,5.08
2024-05-30 13:03:16,5.16
2024-05-30 12:48:16,6.16
2024-05-30 12:33:16,6.68
2024-05-30 12:18:16,6.80
2024-05-30 12:03:16,6.76
2024-05-30 11:48:25,8.12
2024-05-30 19:33:56,6.44
2024-05-30 19:18:56,6.24
2024-05-30 19:03:56,8.40
2024-05-30 18:48:56,7.08
2024-05-30 18:33:56,7.08
2024-05-30 18:18:56,5.84
2024-05-30 18:03:56,5.56
2024-05-30 17:48:56,5.20
2024-05-30 17:33:56,6.72
2024-05-30 17:18:56,6.20
2024-05-30 17:03:56,5.32
2024-05-30 16:48:56,4.48
2024-05-30 16:33:56,4.48
2024-05-30 16:18:56,4.20
2024-05-30 16:03:56,4.32
2024-05-30 15:49:05,4.36
2024-05-31 07:35:57,6.96
2024-05-31 07:20:57,6.16
2024-05-31 07:05:57,5.92
2024-05-31 06:50:57,5.28
2024-05-31 06:35:57,6.84
2024-05-31 06:20:57,5.16
2024-05-31 06:05:57,2.84
2024-05-31 05:50:57,1.80
2024-05-31 05:35:57,1.76
2024-05-31 05:20:57,1.52
2024-05-31 05:05:57,1.36
2024-05-31 04:50:57,1.32
2024-05-31 04:35:57,1.20
2024-05-31 04:20:57,1.44
2024-05-31 04:05:57,2.68
2024-05-31 03:51:05,2.08
2024-05-30 23:34:37,4.84
2024-05-30 23:19:37,4.36
2024-05-30 23:04:37,4.56
2024-05-30 22:49:37,5.96
2024-05-30 22:34:37,4.36
2024-05-30 22:19:37,5.84
2024-05-30 22:04:37,5.12
2024-05-30 21:49:37,6.40
2024-05-30 21:34:37,5.56
2024-05-30 21:19:37,6.04
2024-05-30 21:04:37,4.84
2024-05-30 20:49:37,6.40
2024-05-30 20:34:37,8.24
2024-05-30 20:19:37,7.20
2024-05-30 20:04:37,5.56
2024-05-30 19:49:45,6.40
2024-05-31 03:35:16,1.28
2024-05-31 03:20:16,1.24
2024-05-31 03:05:16,1.40
2024-05-31 02:50:16,3.96
2024-05-31 02:35:16,5.44
2024-05-31 02:20:16,4.96
2024-05-31 02:05:16,2.68
2024-05-31 01:50:16,1.28
2024-05-31 01:35:16,1.20
2024-05-31 01:20:16,1.24
2024-05-31 01:05:16,1.40
2024-05-31 00:50:16,1.92
2024-05-31 00:35:16,2.36
2024-05-31 00:20:16,2.76
2024-05-31 00:05:16,3.92
2024-05-30 23:50:25,4.96
2024-05-31 11:36:47,7.96
2024-05-31 11:21:47,6.92
2024-05-31 11:06:47,8.12
2024-05-31 10:51:47,8.56
2024-05-31 10:36:47,8.08
2024-05-31 10:21:47,7.92
2024-05-31 10:06:47,6.08
2024-05-31 09:51:47,7.68
2024-05-31 09:36:47,6.96
2024-05-31 09:21:47,6.72
2024-05-31 09:06:47,7.72
2024-05-31 08:51:47,7.44
2024-05-31 08:36:47,7.92
2024-05-31 08:21:47,7.40
2024-05-31 08:06:47,8.40
2024-05-31 07:51:48,7.48
2024-08-31 01:03:07,1.08
2024-08-31 00:48:07,1.16
2024-08-31 00:33:07,1.16
2024-08-31 00:18:07,1.64
2024-08-31 00:03:07,3.28
2024-08-30 23:48:07,3.28
2024-08-30 23:33:07,3.76
2024-08-30 23:18:07,3.88
2024-08-30 23:03:07,3.56
2024-08-30 22:48:07,3.28
2024-05-31 15:37:17,6.24
2024-05-31 15:22:17,5.20
2024-05-31 15:07:17,5.36
2024-05-31 14:52:17,5.16
2024-05-31 14:37:17,5.76
2024-05-31 14:22:17,6.56
2024-05-31 14:07:17,6.24
2024-05-31 13:52:17,6.40
2024-05-31 13:37:17,7.24
2024-05-31 13:22:17,5.68
2024-05-31 13:07:17,6.60
2024-05-31 12:52:17,6.48
2024-05-31 12:37:17,8.00
2024-05-31 12:22:17,7.36
2024-05-31 12:07:17,6.76
2024-05-31 11:52:25,8.48
2024-05-31 19:37:57,7.84
2024-05-31 19:22:57,9.32
2024-05-31 19:07:56,7.64
2024-05-31 18:52:56,6.40
2024-05-31 18:37:56,5.80
2024-05-31 18:22:56,5.92
2024-05-31 18:07:56,8.56
2024-05-31 17:52:56,6.92
2024-05-31 17:37:56,7.24
2024-05-31 17:22:56,7.12
2024-05-31 17:07:56,5.76
2024-05-31 16:52:56,5.80
2024-05-31 16:37:56,6.16
2024-05-31 16:22:56,6.00
2024-05-31 16:07:56,5.44
2024-05-31 15:53:05,5.52
2024-08-30 22:33:07,3.64
2024-08-30 22:18:07,4.04
2024-08-30 22:03:15,3.92
2024-05-31 23:38:36,5.40
2024-05-31 23:23:36,4.84
2024-05-31 23:08:36,5.40
2024-05-31 22:53:36,6.52
2024-05-31 22:38:36,4.80
2024-05-31 22:23:36,5.20
2024-05-31 22:08:36,5.16
2024-05-31 21:53:36,5.08
2024-05-31 21:38:36,5.32
2024-05-31 21:23:36,6.92
2024-05-31 21:08:36,7.96
2024-05-31 20:53:36,7.52
2024-05-31 20:38:36,9.24
2024-05-31 20:23:36,9.12
2024-05-31 20:08:36,7.16
2024-05-31 19:53:45,8.20
2024-06-01 03:39:17,1.68
2024-06-01 03:24:17,1.68
2024-06-01 03:09:17,1.76
2024-06-01 02:54:17,3.36
2024-06-01 02:39:17,5.20
2024-06-01 02:24:17,4.84
2024-06-01 02:09:17,3.72
2024-06-01 01:54:17,1.56
2024-06-01 01:39:17,2.00
2024-06-01 01:24:17,1.84
2024-06-01 01:09:17,1.96
2024-06-01 00:54:17,2.20
2024-06-01 00:39:17,2.12
2024-06-01 00:24:17,2.96
2024-06-01 00:09:17,4.72
2024-05-31 23:54:21,4.92
2024-06-01 07:39:57,5.52
2024-06-01 07:24:57,5.20
2024-06-01 07:09:57,4.40
2024-06-01 06:54:57,4.52
2024-06-01 06:39:57,8.32
2024-06-01 06:24:57,4.56
2024-06-01 06:09:57,2.40
2024-06-01 05:54:57,1.96
2024-06-01 05:39:57,1.92
2024-06-01 05:24:57,1.84
2024-06-01 05:09:57,1.68
2024-06-01 04:54:57,1.76
2024-06-01 04:39:57,1.72
2024-06-01 04:24:57,1.84
2024-06-01 04:09:57,1.68
2024-06-01 03:55:05,1.80
2024-06-01 11:40:37,10.28
2024-06-01 11:25:37,9.04
2024-06-01 11:10:37,7.16
2024-06-01 10:55:37,6.72
2024-06-01 10:40:37,5.56
2024-06-01 10:25:37,6.56
2024-06-01 10:10:37,6.24
2024-06-01 09:55:37,6.80
2024-06-01 09:40:37,7.12
2024-06-01 09:25:37,6.24
2024-06-01 09:10:37,6.24
2024-06-01 08:55:37,6.40
2024-06-01 08:40:37,5.88
2024-06-01 08:25:37,6.24
2024-06-01 08:10:37,5.72
2024-06-01 07:55:45,6.16
2024-06-01 15:41:16,5.72
2024-06-01 15:26:16,5.72
2024-06-01 15:11:16,6.08
2024-06-01 14:56:16,6.36
2024-06-01 14:41:16,7.32
2024-06-01 14:26:16,6.56
2024-06-01 14:11:16,6.52
2024-06-01 13:56:16,7.00
2024-06-01 13:41:16,6.76
2024-06-01 13:26:16,7.40
2024-06-01 13:11:16,7.36
2024-06-01 12:56:16,5.84
2024-06-01 12:41:16,5.88
2024-06-01 12:26:16,7.44
2024-06-01 12:11:16,8.52
2024-06-01 11:56:24,10.24
2024-06-01 19:41:57,7.80
2024-06-01 19:26:57,6.04
2024-06-01 19:11:57,6.76
2024-06-01 18:56:57,7.04
2024-06-01 18:41:57,6.60
2024-06-01 18:26:57,6.52
2024-06-01 18:11:57,6.56
2024-06-01 17:56:57,6.04
2024-06-01 17:41:57,6.36
2024-06-01 17:26:57,7.64
2024-06-01 17:11:57,6.00
2024-06-01 16:56:57,5.88
2024-06-01 16:41:57,5.20
2024-06-01 16:26:57,5.84
2024-06-01 16:11:57,5.92
2024-06-01 15:57:05,5.76
2024-06-01 23:42:47,6.40
2024-06-01 23:27:47,5.96
2024-06-01 23:12:47,5.80
2024-06-01 22:57:47,6.24
2024-06-01 22:42:47,5.88
2024-06-01 22:27:47,6.48
2024-06-01 22:12:47,6.52
2024-06-01 21:57:47,5.72
2024-06-01 21:42:47,6.16
2024-06-01 21:27:47,5.56
2024-06-01 21:12:47,5.72
2024-06-01 20:57:47,8.84
2024-06-01 20:42:47,9.56
2024-06-01 20:27:47,7.40
2024-06-01 20:12:47,9.04
2024-06-01 19:57:47,10.76
2024-06-02 03:43:27,2.72
2024-06-02 03:28:27,2.84
2024-06-02 03:13:27,2.72
2024-06-02 02:58:27,3.20
2024-06-02 02:43:27,6.32
2024-06-02 02:28:27,6.00
2024-06-02 02:13:27,5.52
2024-06-02 01:58:27,2.80
2024-06-02 01:43:27,2.80
2024-06-02 01:28:27,2.84
2024-06-02 01:13:27,2.96
2024-06-02 00:58:27,3.72
2024-06-02 00:43:27,3.76
2024-06-02 00:28:27,3.96
2024-06-02 00:13:27,5.00
2024-06-01 23:58:35,5.96
2024-06-02 07:44:17,6.56
2024-06-02 07:29:17,5.40
2024-06-02 07:14:17,6.00
2024-06-02 06:59:17,5.72
2024-06-02 06:44:17,5.68
2024-06-02 06:29:17,5.28
2024-06-02 06:14:17,3.88
2024-06-02 05:59:17,2.92
2024-06-02 05:44:17,2.88
2024-06-02 05:29:17,2.76
2024-06-02 05:14:17,2.84
2024-06-02 04:59:17,2.72
2024-06-02 04:44:17,2.88
2024-06-02 04:29:17,2.76
2024-06-02 04:14:17,2.80
2024-06-02 03:59:26,2.96
2024-06-02 11:45:06,9.68
2024-06-02 11:30:06,9.76
2024-06-02 11:15:06,9.64
2024-06-02 11:00:06,8.84
2024-06-02 10:45:06,10.04
2024-06-02 10:30:06,8.80
2024-06-02 10:15:06,9.16
2024-06-02 10:00:06,8.08
2024-06-02 09:45:06,7.96
2024-06-02 09:30:06,10.28
2024-06-02 09:15:06,7.20
2024-06-02 09:00:06,7.24
2024-06-02 08:45:06,7.64
2024-06-02 08:30:06,7.32
2024-06-02 08:15:06,6.80
2024-06-02 08:00:07,6.84
2024-06-02 15:45:47,6.24
2024-06-02 15:30:47,5.44
2024-06-02 15:15:47,5.52
2024-06-02 15:00:47,5.60
2024-06-02 14:45:47,6.00
2024-06-02 14:30:47,7.56
2024-06-02 14:15:47,6.88
2024-06-02 14:00:47,7.52
2024-06-02 13:45:47,8.00
2024-06-02 13:30:47,9.00
2024-06-02 13:15:47,8.64
2024-06-02 13:00:47,8.68
2024-06-02 12:45:47,9.36
2024-06-02 12:30:47,8.44
2024-06-02 12:15:47,8.52
2024-06-02 12:00:55,10.36
2024-06-02 19:46:27,8.12
2024-06-02 19:31:27,9.08
2024-06-02 19:16:27,6.56
2024-06-02 19:01:27,7.64
2024-06-02 18:46:27,8.36
2024-06-02 18:31:27,8.52
2024-06-02 18:16:27,6.08
2024-06-02 18:01:27,5.00
2024-06-02 17:46:27,8.64
2024-06-02 17:31:27,7.08
2024-06-02 17:16:27,8.64
2024-06-02 17:01:27,7.28
2024-06-02 16:46:27,9.00
2024-06-02 16:31:27,7.88
2024-06-02 16:16:27,7.36
2024-06-02 16:01:35,6.84
2024-06-02 23:47:07,4.36
2024-06-02 23:32:07,5.16
2024-06-02 23:17:07,5.80
2024-06-02 23:02:07,4.84
2024-06-02 22:47:07,5.36
2024-06-02 22:32:07,4.64
2024-06-02 22:17:07,5.36
2024-06-02 22:02:07,5.92
2024-06-02 21:47:07,6.56
2024-06-02 21:32:07,7.20
2024-06-02 21:17:07,7.48
2024-06-02 21:02:07,8.88
2024-06-02 20:47:07,8.84
2024-06-02 20:32:07,7.08
2024-06-02 20:17:07,8.04
2024-06-02 20:02:16,8.16
2024-06-03 03:47:46,1.80
2024-06-03 03:32:46,1.88
2024-06-03 03:17:46,1.76
2024-06-03 03:02:46,1.72
2024-06-03 02:47:46,4.68
2024-06-03 02:32:46,5.40
2024-06-03 02:17:46,4.92
2024-06-03 02:02:46,2.56
2024-06-03 01:47:46,1.80
2024-06-03 01:32:46,2.08
2024-06-03 01:17:46,1.92
2024-06-03 01:02:46,2.20
2024-06-03 00:47:46,2.36
2024-06-03 00:32:46,2.24
2024-06-03 00:17:46,3.52
2024-06-03 00:02:55,4.40
2024-08-28 05:36:48,1.76
2024-08-28 05:21:48,1.88
2024-08-28 05:06:48,1.80
2024-08-28 04:51:48,1.68
2024-08-28 04:36:48,1.60
2024-08-28 04:21:48,1.52
2024-08-28 04:06:48,1.64
2024-08-28 03:51:48,1.64
2024-08-28 03:36:48,1.52
2024-08-28 03:21:48,1.48
2024-08-28 03:06:48,1.52
2024-08-28 02:51:48,3.80
2024-08-28 02:36:48,5.12
2024-08-28 02:21:48,4.92
